instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
16772,2012-12-06,4,1,12,14,0,4,1,1,0.3,0.3182,0.3506568716131694,0.08581065641311086,3.6375861597263857,5.170483995038151,5.3612921657094255
16773,2012-12-06,4,1,12,15,0,4,1,1,0.32,0.3485,0.3293037471426004,0.0,3.6635616461296463,5.4510384535657,5.602118820879701
16774,2012-12-06,4,1,12,16,0,4,1,1,0.32,0.3485,0.3506568716131694,0.0,3.6888794541139363,5.680172609017068,5.805134968916488
16775,2012-12-06,4,1,12,17,0,4,1,1,0.3,0.3182,0.37156355643248307,0.0993927438780348,3.4657359027997265,6.375024819828097,6.42648845745769
16776,2012-12-06,4,1,12,18,0,4,1,1,0.28,0.2727,0.37156355643248307,0.15203415585549812,3.1780538303479458,6.297109319933935,6.338594078203183
16777,2012-12-06,4,1,12,19,0,4,1,1,0.26,0.2576,0.4700036292457356,0.17730901497041035,2.6390573296152584,5.8888779583328805,5.924255797414532
16778,2012-12-06,4,1,12,20,0,4,1,2,0.24,0.2576,0.4700036292457356,0.0993927438780348,1.791759469228055,5.407171771460119,5.429345628954441
16779,2012-12-06,4,1,12,21,0,4,1,2,0.24,0.2424,0.4700036292457356,0.1260157205828598,2.0794415416798357,5.220355825078324,5.2574953720277815
16780,2012-12-06,4,1,12,22,0,4,1,1,0.24,0.2424,0.5007752879124893,0.15203415585549812,1.0986122886681098,4.882801922586371,4.897839799950911
16781,2012-12-06,4,1,12,23,0,4,1,1,0.24,0.2424,0.5007752879124893,0.15203415585549812,0.0,4.543294782270004,4.543294782270004
16782,2012-12-07,4,1,12,0,0,5,1,1,0.24,0.2576,0.5306282510621704,0.0993927438780348,1.3862943611198906,3.828641396489095,3.8918202981106265
16783,2012-12-07,4,1,12,1,0,5,1,2,0.24,0.2273,0.5306282510621704,0.17730901497041035,1.0986122886681098,3.295836866004329,3.367295829986474
16784,2012-12-07,4,1,12,2,0,5,1,2,0.26,0.2727,0.5306282510621704,0.1260157205828598,0.0,2.4849066497880004,2.4849066497880004
16785,2012-12-07,4,1,12,3,0,5,1,2,0.26,0.2576,0.5933268452777344,0.17730901497041035,0.0,1.791759469228055,1.791759469228055
16786,2012-12-07,4,1,12,4,0,5,1,1,0.26,0.2727,0.5596157879354227,0.0993927438780348,0.0,2.3978952727983707,2.3978952727983707
16787,2012-12-07,4,1,12,5,0,5,1,2,0.26,0.2727,0.5933268452777344,0.0993927438780348,0.6931471805599453,3.258096538021482,3.295836866004329
16788,2012-12-07,4,1,12,6,0,5,1,2,0.28,0.2727,0.5596157879354227,0.15203415585549812,0.0,4.442651256490317,4.442651256490317
16789,2012-12-07,4,1,12,7,0,5,1,3,0.28,0.2727,0.5933268452777344,0.15203415585549812,1.3862943611198906,5.3612921657094255,5.375278407684165
16790,2012-12-07,4,1,12,8,0,5,1,2,0.3,0.2879,0.5596157879354227,0.17730901497041035,2.4849066497880004,6.066108090103747,6.091309882077698
16791,2012-12-07,4,1,12,9,0,5,1,2,0.3,0.303,0.5933268452777344,0.1260157205828598,2.3978952727983707,5.676753802268282,5.71042701737487
16792,2012-12-07,4,1,12,10,0,5,1,2,0.32,0.3182,0.5653138090500605,0.15203415585549812,2.833213344056216,5.017279836814924,5.117993812416755
16793,2012-12-07,4,1,12,11,0,5,1,2,0.32,0.3182,0.5653138090500605,0.17730901497041035,3.044522437723423,5.214935757608986,5.318119993844216
16794,2012-12-07,4,1,12,12,0,5,1,2,0.34,0.3333,0.5364933705145685,0.17730901497041035,3.6109179126442243,5.3230099791384085,5.484796933490655
16795,2012-12-07,4,1,12,13,0,5,1,2,0.36,0.3485,0.5068176023684519,0.1260157205828598,3.1780538303479458,5.288267030694535,5.3981627015177525
16796,2012-12-07,4,1,12,14,0,5,1,2,0.36,0.3485,0.5364933705145685,0.15203415585549812,3.713572066704308,5.170483995038151,5.375278407684165
16797,2012-12-07,4,1,12,15,0,5,1,2,0.36,0.3485,0.5364933705145685,0.15203415585549812,3.5553480614894135,5.598421958998375,5.717027701406222
16798,2012-12-07,4,1,12,16,0,5,1,1,0.36,0.3485,0.5653138090500605,0.1260157205828598,3.6888794541139363,5.820082930352362,5.929589143389895
16799,2012-12-07,4,1,12,17,0,5,1,2,0.38,0.3939,0.5068176023684519,0.0,3.4011973816621555,6.29156913955832,6.343880434126331
16800,2012-12-07,4,1,12,18,0,5,1,2,0.38,0.3939,0.5364933705145685,0.0993927438780348,3.258096538021482,6.161207321695077,6.212606095751519
16801,2012-12-07,4,1,12,19,0,5,1,2,0.38,0.3939,0.5653138090500605,0.0,2.772588722239781,5.823045895483019,5.8664680569332965
16802,2012-12-07,4,1,12,20,0,5,1,3,0.38,0.3939,0.5653138090500605,0.0993927438780348,2.5649493574615367,5.438079308923196,5.488937726156687
16803,2012-12-07,4,1,12,21,0,5,1,2,0.36,0.3636,0.6575200029167941,0.0993927438780348,2.302585092994046,5.093750200806762,5.147494476813453
16804,2012-12-07,4,1,12,22,0,5,1,2,0.36,0.3636,0.6575200029167941,0.08581065641311086,2.772588722239781,5.017279836814924,5.111987788356544
16805,2012-12-07,4,1,12,23,0,5,1,2,0.36,0.3636,0.6575200029167941,0.08581065641311086,1.9459101490553132,4.762173934797756,4.812184355372417
16806,2012-12-08,4,1,12,0,0,6,0,2,0.36,0.3636,0.6575200029167941,0.08581065641311086,1.791759469228055,4.59511985013459,4.6443908991413725
16807,2012-12-08,4,1,12,1,0,6,0,2,0.36,0.3485,0.6575200029167941,0.1260157205828598,2.833213344056216,4.442651256490317,4.61512051684126
16808,2012-12-08,4,1,12,2,0,6,0,2,0.36,0.3485,0.6575200029167941,0.1260157205828598,1.3862943611198906,4.219507705176107,4.2626798770413155
16809,2012-12-08,4,1,12,3,0,6,0,2,0.36,0.3636,0.6575200029167941,0.0993927438780348,1.9459101490553132,3.1780538303479458,3.4011973816621555
16810,2012-12-08,4,1,12,4,0,6,0,2,0.36,0.3788,0.6575200029167941,0.0,1.3862943611198906,2.302585092994046,2.5649493574615367
16811,2012-12-08,4,1,12,5,0,6,0,2,0.36,0.3636,0.6575200029167941,0.0993927438780348,1.0986122886681098,1.6094379124341003,1.9459101490553132
16812,2012-12-08,4,1,12,6,0,6,0,2,0.36,0.3636,0.6575200029167941,0.0993927438780348,0.6931471805599453,2.995732273553991,3.044522437723423
16813,2012-12-08,4,1,12,7,0,6,0,2,0.36,0.3636,0.6931471805599453,0.08581065641311086,1.3862943611198906,3.6109179126442243,3.6888794541139363
16814,2012-12-08,4,1,12,8,0,6,0,2,0.38,0.3939,0.6626879730752367,0.08581065641311086,1.791759469228055,4.672828834461906,4.718498871295094
16815,2012-12-08,4,1,12,9,0,6,0,2,0.38,0.3939,0.6626879730752367,0.0,2.8903717578961645,5.0369526024136295,5.14166355650266
16816,2012-12-08,4,1,12,10,0,6,0,2,0.4,0.4091,0.6259384308664953,0.1260157205828598,3.784189633918261,5.501258210544727,5.662960480135946
16817,2012-12-08,4,1,12,11,0,6,0,2,0.4,0.4091,0.6259384308664953,0.0993927438780348,4.1588830833596715,5.834810737062605,6.003887067106539
16818,2012-12-08,4,1,12,12,0,6,0,2,0.4,0.4091,0.6259384308664953,0.20204248140615572,4.812184355372417,5.8998973535824915,6.18826412308259
16819,2012-12-08,4,1,12,13,0,6,0,2,0.4,0.4091,0.6259384308664953,0.15203415585549812,5.003946305945459,5.991464547107982,6.306275286948016
16820,2012-12-08,4,1,12,14,0,6,0,2,0.4,0.4091,0.6259384308664953,0.24966863025356476,5.10594547390058,5.937536205082426,6.297109319933935
16821,2012-12-08,4,1,12,15,0,6,0,1,0.42,0.4242,0.598836501088704,0.15203415585549812,5.123963979403259,5.926926025970411,6.295266001439646
16822,2012-12-08,4,1,12,16,0,6,0,1,0.42,0.4242,0.598836501088704,0.15203415585549812,4.941642422609304,5.910796644040527,6.230481447578482
16823,2012-12-08,4,1,12,17,0,6,0,1,0.38,0.3939,0.6259384308664953,0.1260157205828598,4.356708826689592,5.594711379601839,5.846438775057725
16824,2012-12-08,4,1,12,18,0,6,0,1,0.4,0.4091,0.6259384308664953,0.0993927438780348,3.713572066704308,5.579729825986222,5.720311776607412
16825,2012-12-08,4,1,12,19,0,6,0,1,0.4,0.4091,0.6259384308664953,0.0,3.5553480614894135,5.3612921657094255,5.5093883366279774
16826,2012-12-08,4,1,12,20,0,6,0,2,0.36,0.3788,0.6931471805599453,0.0,3.044522437723423,5.093750200806762,5.209486152841421
16827,2012-12-08,4,1,12,21,0,6,0,2,0.36,0.3788,0.6931471805599453,0.0,3.5553480614894135,5.170483995038151,5.3471075307174685
16828,2012-12-08,4,1,12,22,0,6,0,2,0.38,0.3939,0.6626879730752367,0.0993927438780348,3.1780538303479458,4.927253685157205,5.081404364984463
16829,2012-12-08,4,1,12,23,0,6,0,2,0.4,0.4091,0.6626879730752367,0.0,2.9444389791664403,4.976733742420574,5.093750200806762
16830,2012-12-09,4,1,12,0,0,0,0,2,0.4,0.4091,0.6259384308664953,0.1260157205828598,2.772588722239781,4.6443908991413725,4.77912349311153
16831,2012-12-09,4,1,12,1,0,0,0,2,0.4,0.4091,0.6259384308664953,0.0993927438780348,2.8903717578961645,4.454347296253507,4.634728988229636
16832,2012-12-09,4,1,12,2,0,0,0,2,0.4,0.4091,0.6259384308664953,0.0993927438780348,2.1972245773362196,4.2626798770413155,4.3694478524670215
16833,2012-12-09,4,1,12,3,0,0,0,2,0.4,0.4091,0.6259384308664953,0.0993927438780348,2.70805020110221,3.5553480614894135,3.8918202981106265
16834,2012-12-09,4,1,12,4,0,0,0,2,0.4,0.4091,0.6626879730752367,0.0993927438780348,0.6931471805599453,2.4849066497880004,2.5649493574615367
16835,2012-12-09,4,1,12,5,0,0,0,2,0.4,0.4091,0.6259384308664953,0.0993927438780348,0.0,2.1972245773362196,2.1972245773362196
16836,2012-12-09,4,1,12,6,0,0,0,3,0.4,0.4091,0.6626879730752367,0.0993927438780348,0.0,1.9459101490553132,1.9459101490553132
16837,2012-12-09,4,1,12,7,0,0,0,3,0.4,0.4091,0.6259384308664953,0.20204248140615572,0.6931471805599453,3.1354942159291497,3.1780538303479458
16838,2012-12-09,4,1,12,8,0,0,0,3,0.4,0.4091,0.6259384308664953,0.15203415585549812,0.6931471805599453,4.23410650459726,4.248495242049359
16839,2012-12-09,4,1,12,9,0,0,0,2,0.4,0.4091,0.6259384308664953,0.22609917913984232,2.302585092994046,4.553876891600541,4.6443908991413725
16840,2012-12-09,4,1,12,10,0,0,0,2,0.4,0.4091,0.6259384308664953,0.24966863025356476,3.6888794541139363,5.198497031265826,5.393627546352362
16841,2012-12-09,4,1,12,11,0,0,0,2,0.4,0.4091,0.6259384308664953,0.26120975212066605,3.713572066704308,5.351858133476067,5.5254529391317835
16842,2012-12-09,4,1,12,12,0,0,0,2,0.4,0.4091,0.598836501088704,0.26120975212066605,4.110873864173311,5.545177444479562,5.755742213586912
16843,2012-12-09,4,1,12,13,0,0,0,2,0.38,0.3939,0.6259384308664953,0.24966863025356476,4.189654742026425,5.3981627015177525,5.655991810819852
16844,2012-12-09,4,1,12,14,0,0,0,2,0.38,0.3939,0.6259384308664953,0.17730901497041035,3.7612001156935624,5.25227342804663,5.4510384535657
16845,2012-12-09,4,1,12,15,0,0,0,3,0.36,0.3485,0.6575200029167941,0.15203415585549812,3.258096538021482,5.303304908059076,5.420534999272286
16846,2012-12-09,4,1,12,16,0,0,0,3,0.36,0.3485,0.6575200029167941,0.15203415585549812,3.5263605246161616,5.3981627015177525,5.537334267018537
16847,2012-12-09,4,1,12,17,0,0,0,3,0.36,0.3485,0.6575200029167941,0.1260157205828598,3.044522437723423,5.3471075307174685,5.438079308923196
16848,2012-12-09,4,1,12,18,0,0,0,3,0.36,0.3636,0.6575200029167941,0.08581065641311086,2.8903717578961645,5.204006687076795,5.293304824724492
16849,2012-12-09,4,1,12,19,0,0,0,3,0.38,0.3939,0.6626879730752367,0.08581065641311086,2.5649493574615367,4.709530201312334,4.812184355372417
16850,2012-12-09,4,1,12,20,0,0,0,3,0.36,0.3636,0.6931471805599453,0.08581065641311086,1.9459101490553132,4.634728988229636,4.6913478822291435
16851,2012-12-09,4,1,12,21,0,0,0,2,0.36,0.3636,0.6931471805599453,0.0993927438780348,2.3978952727983707,4.465908118654584,4.574710978503383
16852,2012-12-09,4,1,12,22,0,0,0,3,0.36,0.3636,0.6575200029167941,0.0993927438780348,1.3862943611198906,4.330733340286331,4.3694478524670215
16853,2012-12-09,4,1,12,23,0,0,0,3,0.36,0.3636,0.6931471805599453,0.08581065641311086,1.3862943611198906,3.8918202981106265,3.9512437185814275
16854,2012-12-10,4,1,12,0,0,1,1,3,0.36,0.3636,0.6931471805599453,0.08581065641311086,0.0,3.044522437723423,3.044522437723423
16855,2012-12-10,4,1,12,1,0,1,1,2,0.36,0.3788,0.6931471805599453,0.0,0.0,1.6094379124341003,1.6094379124341003
16856,2012-12-10,4,1,12,2,0,1,1,2,0.38,0.3939,0.6626879730752367,0.0993927438780348,1.0986122886681098,1.3862943611198906,1.791759469228055
16857,2012-12-10,4,1,12,3,0,1,1,2,0.38,0.3939,0.6626879730752367,0.0993927438780348,0.0,1.6094379124341003,1.6094379124341003
16858,2012-12-10,4,1,12,4,0,1,1,2,0.38,0.3939,0.6626879730752367,0.0993927438780348,1.3862943611198906,2.302585092994046,2.5649493574615367
16859,2012-12-10,4,1,12,5,0,1,1,2,0.38,0.3939,0.6626879730752367,0.0993927438780348,0.0,3.332204510175204,3.332204510175204
16860,2012-12-10,4,1,12,6,0,1,1,2,0.38,0.3939,0.6626879730752367,0.15203415585549812,1.0986122886681098,4.804021044733257,4.820281565605037
16861,2012-12-10,4,1,12,7,0,1,1,2,0.38,0.3939,0.6626879730752367,0.22609917913984232,1.3862943611198906,5.676753802268282,5.68697535633982
16862,2012-12-10,4,1,12,8,0,1,1,2,0.42,0.4242,0.6931471805599453,0.22609917913984232,2.302585092994046,6.3561076606958915,6.371611847231857
16863,2012-12-10,4,1,12,9,0,1,1,2,0.42,0.4242,0.6931471805599453,0.20204248140615572,2.4849066497880004,5.6131281063880705,5.652489180268651
16864,2012-12-10,4,1,12,10,0,1,1,2,0.44,0.4394,0.6626879730752367,0.20204248140615572,2.5649493574615367,4.804021044733257,4.897839799950911
16865,2012-12-10,4,1,12,11,0,1,1,3,0.46,0.4545,0.6626879730752367,0.20204248140615572,2.1972245773362196,4.844187086458591,4.90527477843843
16866,2012-12-10,4,1,12,12,0,1,1,3,0.44,0.4394,0.6931471805599453,0.20204248140615572,3.1780538303479458,5.017279836814924,5.159055299214529
16867,2012-12-10,4,1,12,13,0,1,1,3,0.44,0.4394,0.6931471805599453,0.20204248140615572,3.4339872044851463,5.25227342804663,5.3981627015177525
16868,2012-12-10,4,1,12,14,0,1,1,2,0.5,0.4848,0.6626879730752367,0.20204248140615572,3.4657359027997265,5.19295685089021,5.351858133476067
16869,2012-12-10,4,1,12,15,0,1,1,2,0.5,0.4848,0.6259384308664953,0.15203415585549812,3.4011973816621555,5.337538079701318,5.4680601411351315
16870,2012-12-10,4,1,12,16,0,1,1,2,0.5,0.4848,0.6312717768418579,0.0993927438780348,3.6375861597263857,5.733341276897746,5.846438775057725
16871,2012-12-10,4,1,12,17,0,1,1,2,0.48,0.4697,0.598836501088704,0.24966863025356476,3.6635616461296463,6.361302477572996,6.424869023905388
16872,2012-12-10,4,1,12,18,0,1,1,2,0.46,0.4545,0.6312717768418579,0.24966863025356476,3.044522437723423,6.300785794663244,6.336825731146441
16873,2012-12-10,4,1,12,19,0,1,1,1,0.52,0.5,0.5709795465857378,0.24966863025356476,2.9444389791664403,6.016157159698354,6.059123195581797
16874,2012-12-10,4,1,12,20,0,1,1,1,0.46,0.4545,0.6312717768418579,0.22609917913984232,2.6390573296152584,5.662960480135946,5.707110264748875
16875,2012-12-10,4,1,12,21,0,1,1,2,0.46,0.4545,0.6626879730752367,0.17730901497041035,3.091042453358316,5.41610040220442,5.5053315359323625
16876,2012-12-10,4,1,12,22,0,1,1,2,0.5,0.4848,0.598836501088704,0.20204248140615572,2.4849066497880004,4.7535901911063645,4.844187086458591
16877,2012-12-10,4,1,12,23,0,1,1,1,0.46,0.4545,0.6312717768418579,0.22609917913984232,2.1972245773362196,4.343805421853684,4.442651256490317
16878,2012-12-11,4,1,12,0,0,2,1,3,0.46,0.4545,0.5709795465857378,0.38028404291090556,1.0986122886681098,3.4011973816621555,3.4657359027997265
16879,2012-12-11,4,1,12,1,0,2,1,1,0.42,0.4242,0.5364933705145685,0.370045162876904,0.6931471805599453,2.0794415416798357,2.1972245773362196
16880,2012-12-11,4,1,12,2,0,2,1,2,0.4,0.4091,0.5068176023684519,0.2839752105204545,0.0,0.6931471805599453,0.6931471805599453
16881,2012-12-11,4,1,12,3,0,2,1,3,0.36,0.3333,0.5653138090500605,0.24966863025356476,0.0,1.3862943611198906,1.3862943611198906
16882,2012-12-11,4,1,12,4,0,2,1,2,0.34,0.3182,0.5653138090500605,0.24966863025356476,0.0,2.1972245773362196,2.1972245773362196
16883,2012-12-11,4,1,12,5,0,2,1,3,0.34,0.303,0.5364933705145685,0.2839752105204545,0.6931471805599453,3.713572066704308,3.7376696182833684
16884,2012-12-11,4,1,12,6,0,2,1,2,0.34,0.303,0.5364933705145685,0.26120975212066605,0.0,4.77912349311153,4.77912349311153
16885,2012-12-11,4,1,12,7,0,2,1,1,0.34,0.303,0.5068176023684519,0.3491769037613752,2.1972245773362196,5.921578419643816,5.942799375126701
16886,2012-12-11,4,1,12,8,0,2,1,2,0.34,0.303,0.4762341789963716,0.26120975212066605,2.833213344056216,6.5638555265321274,6.586171654854675
16887,2012-12-11,4,1,12,9,0,2,1,1,0.34,0.303,0.4762341789963716,0.32793590559892655,2.5649493574615367,5.777652323222656,5.814130531825066
16888,2012-12-11,4,1,12,10,0,2,1,1,0.36,0.3333,0.4510756193602166,0.2839752105204545,2.5649493574615367,4.962844630259907,5.043425116919247
16889,2012-12-11,4,1,12,11,0,2,1,2,0.36,0.3333,0.4252677354043441,0.306160293697554,3.367295829986474,4.983606621708336,5.159055299214529
16890,2012-12-11,4,1,12,12,0,2,1,2,0.36,0.3182,0.4252677354043441,0.370045162876904,2.6390573296152584,5.365976015021851,5.424950017481403
16891,2012-12-11,4,1,12,13,0,2,1,2,0.38,0.3939,0.4054651081081644,0.20204248140615572,3.367295829986474,5.424950017481403,5.541263545158426
16892,2012-12-11,4,1,12,14,0,2,1,2,0.38,0.3939,0.4054651081081644,0.20204248140615572,2.995732273553991,5.225746673713202,5.3230099791384085
16893,2012-12-11,4,1,12,15,0,2,1,2,0.38,0.3939,0.4054651081081644,0.20204248140615572,3.044522437723423,5.5254529391317835,5.602118820879701
16894,2012-12-11,4,1,12,16,0,2,1,2,0.38,0.3939,0.4054651081081644,0.20204248140615572,3.2188758248682006,5.814130531825066,5.883322388488279
16895,2012-12-11,4,1,12,17,0,2,1,1,0.32,0.303,0.4252677354043441,0.20204248140615572,3.091042453358316,6.364750756851911,6.400257445308821
16896,2012-12-11,4,1,12,18,0,2,1,1,0.32,0.303,0.4252677354043441,0.20204248140615572,3.1780538303479458,6.261491684321042,6.304448802421981
16897,2012-12-11,4,1,12,19,0,2,1,1,0.32,0.303,0.4252677354043441,0.20204248140615572,3.091042453358316,6.023447592961033,6.073044534100405
16898,2012-12-11,4,1,12,20,0,2,1,1,0.32,0.303,0.4252677354043441,0.20204248140615572,2.302585092994046,5.517452896464707,5.552959584921617
16899,2012-12-11,4,1,12,21,0,2,1,1,0.32,0.3182,0.4252677354043441,0.17730901497041035,2.70805020110221,5.267858159063328,5.337538079701318
16900,2012-12-11,4,1,12,22,0,2,1,1,0.3,0.2879,0.44468582126144574,0.20204248140615572,1.9459101490553132,4.61512051684126,4.672828834461906
16901,2012-12-11,4,1,12,23,0,2,1,1,0.3,0.2879,0.41871033485818504,0.20204248140615572,1.6094379124341003,4.110873864173311,4.174387269895637
16902,2012-12-12,4,1,12,0,0,3,1,1,0.3,0.303,0.41871033485818504,0.15203415585549812,0.6931471805599453,3.5263605246161616,3.5553480614894135
16903,2012-12-12,4,1,12,1,0,3,1,1,0.28,0.2727,0.4762341789963716,0.20204248140615572,1.3862943611198906,2.9444389791664403,3.091042453358316
16904,2012-12-12,4,1,12,2,0,3,1,1,0.28,0.2727,0.44468582126144574,0.15203415585549812,1.791759469228055,1.6094379124341003,2.302585092994046
16905,2012-12-12,4,1,12,3,0,3,1,1,0.26,0.2727,0.4700036292457356,0.1260157205828598,1.3862943611198906,2.0794415416798357,2.3978952727983707
16906,2012-12-12,4,1,12,4,0,3,1,1,0.26,0.303,0.4700036292457356,0.0,0.0,1.6094379124341003,1.6094379124341003
16907,2012-12-12,4,1,12,5,0,3,1,1,0.26,0.2576,0.4700036292457356,0.17730901497041035,0.0,3.6375861597263857,3.6375861597263857
16908,2012-12-12,4,1,12,6,0,3,1,2,0.26,0.2424,0.4700036292457356,0.22609917913984232,1.0986122886681098,4.844187086458591,4.859812404361672
16909,2012-12-12,4,1,12,7,0,3,1,2,0.26,0.2576,0.4700036292457356,0.17730901497041035,1.3862943611198906,5.905361848054571,5.91350300563827
16910,2012-12-12,4,1,12,8,0,3,1,2,0.26,0.2576,0.5007752879124893,0.15203415585549812,2.9444389791664403,6.508769136971682,6.535241271013659
16911,2012-12-12,4,1,12,9,0,3,1,2,0.28,0.2879,0.4762341789963716,0.1260157205828598,2.6390573296152584,5.60947179518496,5.655991810819852
16912,2012-12-12,4,1,12,10,0,3,1,2,0.3,0.303,0.44468582126144574,0.15203415585549812,3.044522437723423,4.762173934797756,4.919980925828125
16913,2012-12-12,4,1,12,11,0,3,1,2,0.32,0.303,0.3987761199573678,0.20204248140615572,3.2188758248682006,5.003946305945459,5.153291594497779
16914,2012-12-12,4,1,12,12,0,3,1,2,0.34,0.3636,0.3506568716131694,0.0,2.70805020110221,5.389071729816501,5.4510384535657
16915,2012-12-12,4,1,12,13,0,3,1,2,0.34,0.3636,0.3506568716131694,0.0,2.9444389791664403,5.3981627015177525,5.476463551931511
16916,2012-12-12,4,1,12,14,0,3,1,2,0.34,0.3636,0.3784364357202451,0.0,3.5553480614894135,5.2574953720277815,5.420534999272286
16917,2012-12-12,4,1,12,15,0,3,1,2,0.34,0.3485,0.3784364357202451,0.0993927438780348,3.091042453358316,5.337538079701318,5.43372200355424
16918,2012-12-12,4,1,12,16,0,3,1,2,0.34,0.3333,0.3784364357202451,0.1260157205828598,2.995732273553991,5.739792912179234,5.799092654460526
16919,2012-12-12,4,1,12,17,0,3,1,2,0.32,0.303,0.4252677354043441,0.20204248140615572,3.091042453358316,6.293419278846481,6.331501849893691
16920,2012-12-12,4,1,12,18,0,3,1,2,0.32,0.303,0.3987761199573678,0.20204248140615572,3.258096538021482,6.246106765481563,6.293419278846481
16921,2012-12-12,4,1,12,19,0,3,1,2,0.3,0.2879,0.44468582126144574,0.20204248140615572,2.9444389791664403,5.953243334287785,5.998936561946683
16922,2012-12-12,4,1,12,20,0,3,1,1,0.3,0.2879,0.41871033485818504,0.24966863025356476,3.258096538021482,5.497168225293202,5.594711379601839
16923,2012-12-12,4,1,12,21,0,3,1,2,0.3,0.2879,0.41871033485818504,0.22609917913984232,2.833213344056216,5.231108616854587,5.313205979041787
16924,2012-12-12,4,1,12,22,0,3,1,2,0.3,0.2879,0.41871033485818504,0.20204248140615572,1.6094379124341003,4.77912349311153,4.812184355372417
16925,2012-12-12,4,1,12,23,0,3,1,2,0.28,0.2727,0.44468582126144574,0.20204248140615572,1.3862943611198906,4.343805421853684,4.382026634673881
16926,2012-12-13,4,1,12,0,0,4,1,2,0.28,0.2727,0.41871033485818504,0.20204248140615572,0.6931471805599453,3.4657359027997265,3.4965075614664802
16927,2012-12-13,4,1,12,1,0,4,1,2,0.28,0.2576,0.41871033485818504,0.24966863025356476,1.6094379124341003,2.995732273553991,3.1780538303479458
16928,2012-12-13,4,1,12,2,0,4,1,2,0.26,0.2424,0.44468582126144574,0.22609917913984232,1.3862943611198906,1.791759469228055,2.1972245773362196
16929,2012-12-13,4,1,12,3,0,4,1,2,0.26,0.2424,0.44468582126144574,0.24966863025356476,0.0,1.0986122886681098,1.0986122886681098
16930,2012-12-13,4,1,12,4,0,4,1,2,0.26,0.2576,0.44468582126144574,0.17730901497041035,0.0,2.1972245773362196,2.1972245773362196
16931,2012-12-13,4,1,12,5,0,4,1,2,0.26,0.2576,0.44468582126144574,0.15203415585549812,1.0986122886681098,3.4657359027997265,3.5263605246161616
16932,2012-12-13,4,1,12,6,0,4,1,1,0.26,0.2424,0.44468582126144574,0.22609917913984232,1.0986122886681098,4.727387818712341,4.74493212836325
16933,2012-12-13,4,1,12,7,0,4,1,1,0.24,0.2273,0.4700036292457356,0.20204248140615572,1.791759469228055,5.942799375126701,5.955837369464831
16934,2012-12-13,4,1,12,8,0,4,1,1,0.24,0.2273,0.4700036292457356,0.17730901497041035,3.2188758248682006,6.486160788944089,6.522092798170152
16935,2012-12-13,4,1,12,9,0,4,1,1,0.28,0.2727,0.41871033485818504,0.22609917913984232,3.258096538021482,5.707110264748875,5.786897381366708
16936,2012-12-13,4,1,12,10,0,4,1,1,0.32,0.303,0.37156355643248307,0.24966863025356476,3.367295829986474,4.941642422609304,5.123963979403259
16937,2012-12-13,4,1,12,11,0,4,1,1,0.34,0.3182,0.3506568716131694,0.22609917913984232,3.258096538021482,5.10594547390058,5.247024072160486
16938,2012-12-13,4,1,12,12,0,4,1,1,0.36,0.3333,0.33647223662121295,0.22609917913984232,3.4339872044851463,5.53338948872752,5.645446897643238
16939,2012-12-13,4,1,12,13,0,4,1,1,0.36,0.3485,0.29266961396282,0.17730901497041035,3.7376696182833684,5.442417710521793,5.605802066295998
16940,2012-12-13,4,1,12,14,0,4,1,1,0.36,0.3485,0.29266961396282,0.15203415585549812,3.4657359027997265,5.356586274672012,5.493061443340548
16941,2012-12-13,4,1,12,15,0,4,1,1,0.36,0.3485,0.29266961396282,0.1260157205828598,3.713572066704308,5.484796933490655,5.638354669333745
16942,2012-12-13,4,1,12,16,0,4,1,1,0.34,0.3485,0.3293037471426004,0.0993927438780348,3.9318256327243257,5.877735781779639,6.008813185442595
16943,2012-12-13,4,1,12,17,0,4,1,1,0.32,0.3333,0.3506568716131694,0.0993927438780348,3.784189633918261,6.230481447578482,6.311734809152915
16944,2012-12-13,4,1,12,18,0,4,1,1,0.32,0.3333,0.3506568716131694,0.0993927438780348,3.044522437723423,6.102558594613569,6.1463292576688975
16945,2012-12-13,4,1,12,19,0,4,1,1,0.3,0.303,0.37156355643248307,0.15203415585549812,3.044522437723423,5.796057750765372,5.855071922202427
16946,2012-12-13,4,1,12,20,0,4,1,1,0.3,0.3333,0.37156355643248307,0.0,1.9459101490553132,5.4638318050256105,5.488937726156687
16947,2012-12-13,4,1,12,21,0,4,1,1,0.28,0.3182,0.3920420877760237,0.0,2.6390573296152584,5.303304908059076,5.365976015021851
16948,2012-12-13,4,1,12,22,0,4,1,1,0.26,0.2879,0.4700036292457356,0.08581065641311086,2.0794415416798357,4.955827057601261,5.003946305945459
16949,2012-12-13,4,1,12,23,0,4,1,1,0.26,0.303,0.4700036292457356,0.0,1.791759469228055,4.7535901911063645,4.795790545596741
16950,2012-12-14,4,1,12,0,0,5,1,1,0.22,0.2576,0.49469624183610705,0.08581065641311086,1.6094379124341003,3.784189633918261,3.871201010907891
16951,2012-12-14,4,1,12,1,0,5,1,1,0.22,0.2576,0.5247285289349821,0.08581065641311086,0.0,3.295836866004329,3.295836866004329
16952,2012-12-14,4,1,12,2,0,5,1,1,0.22,0.2727,0.5247285289349821,0.0,1.3862943611198906,1.9459101490553132,2.302585092994046
