instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.48704509510058724,0.10106630873480299,7.324489979348532,6640,8156
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.5093246979401541,0.23746057190900277,8.016977746762262,4934,7965
646,2012-10-07,4,1,10,0,0,0,2,0.415833,0.419813,0.5355180412343918,0.13204704152029814,6.661854740545311,2729,3510
647,2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.5362494811268467,0.17368352283576985,6.774223886357614,4604,5478
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.5662605198688321,0.17420537619169704,6.400257445308821,5791,6392
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.4890909272254823,0.17212053618740258,6.660575149839686,6911,7691
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.38071671062851153,0.16686606698895098,6.727431724850855,6736,7570
651,2012-10-12,4,1,10,0,5,1,1,0.4375,0.433071,0.4312413609905314,0.21114546123253122,6.966967138613983,6222,7282
652,2012-10-13,4,1,10,0,6,0,1,0.393333,0.391396,0.40184723816862106,0.13640151986599455,7.720017940432244,4857,7109
653,2012-10-14,4,1,10,0,0,0,1,0.521667,0.508204,0.4949504778080863,0.24577511457158183,7.640603826393634,4559,6639
654,2012-10-15,4,1,10,0,1,1,2,0.561667,0.53915,0.5350303124628081,0.2593111469052731,6.634633357861686,5115,5875
655,2012-10-16,4,1,10,0,2,1,1,0.468333,0.460846,0.44361666016877443,0.16739487274215806,6.827629234502852,6612,7534
656,2012-10-17,4,1,10,0,3,1,1,0.455833,0.450108,0.5264530765505135,0.09655576737430516,6.887552571664617,6482,7461
657,2012-10-18,4,1,10,0,4,1,2,0.5225,0.512625,0.5471573601493315,0.2126381624448383,6.9167150203536085,6501,7509
658,2012-10-19,4,1,10,0,5,1,2,0.563333,0.537896,0.596085467716814,0.12659212147769747,6.625392368007956,4671,5424
659,2012-10-20,4,1,10,0,6,0,1,0.484167,0.472842,0.45293185726759544,0.1111271565771623,7.939871576361883,5284,8090
660,2012-10-21,4,1,10,0,0,0,1,0.464167,0.456429,0.412109650826833,0.1536253990343125,7.665284718471351,4692,6824
661,2012-10-22,4,1,10,0,1,1,1,0.4875,0.482942,0.45001327182935946,0.07833352477534257,6.7226297948554485,6228,7058
662,2012-10-23,4,1,10,0,2,1,1,0.544167,0.530304,0.4957121890016072,0.09033948269687256,6.7357800142423265,6625,7466
663,2012-10-24,4,1,10,0,3,1,1,0.5875,0.558721,0.4924070382419726,0.0702526642813392,6.679599185844383,6898,7693
664,2012-10-25,4,1,10,0,4,1,2,0.55,0.529688,0.5880183047382073,0.1172273257226605,6.775366090936392,6484,7359
665,2012-10-26,4,1,10,0,5,1,2,0.545833,0.52275,0.5917139430400086,0.12439843887765333,7.075808863978387,6262,7444
666,2012-10-27,4,1,10,0,6,0,2,0.53,0.515133,0.5423242908253617,0.2116311370437669,7.880048200971577,5209,7852
667,2012-10-28,4,1,10,0,0,0,2,0.4775,0.467771,0.52743669286598,0.3350483662559034,6.906754778648554,3461,4459
668,2012-10-29,4,1,10,0,1,1,3,0.44,0.4394,0.6312717768418579,0.306160293697554,1.0986122886681098,20,22
669,2012-10-30,4,1,10,0,2,1,2,0.318182,0.309909,0.601829271029111,0.19310404955516278,4.477336814478207,1009,1096
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.5108258237659707,0.1541509655415032,6.040254711277414,5147,5566
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.45847935414191526,0.14612945277056208,6.1463292576688975,5520,5986
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.4200797914611377,0.2360005448167181,6.428105272684596,5229,5847
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.39961469442998887,0.23943334917676964,6.937314081223682,4109,5138
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.4271724562191078,0.16475822041336546,7.091742115095153,3906,5107
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.40156886091881,0.21214326945534437,5.937536205082426,4881,5259
676,2012-11-06,4,1,11,0,2,1,1,0.280833,0.281567,0.44921592942489097,0.16000181421945986,6.1463292576688975,5220,5686
677,2012-11-07,4,1,11,0,3,1,2,0.295833,0.274621,0.4366407255766141,0.2655192821607912,5.7899601708972535,4709,5035
678,2012-11-08,4,1,11,0,4,1,1,0.352174,0.341891,0.28779056656608165,0.2984996014373572,5.831882477283517,4975,5315
679,2012-11-09,4,1,11,0,5,1,1,0.361667,0.355413,0.43232317927785674,0.1943802245980992,6.565264970035361,5283,5992
680,2012-11-10,4,1,11,0,6,0,1,0.389167,0.393937,0.4979938475335243,0.05623457612215499,7.645397699428633,4446,6536
681,2012-11-11,4,1,11,0,0,0,1,0.420833,0.421713,0.5063156691921527,0.12000279239469637,7.736743682453495,4562,6852
682,2012-11-12,4,1,11,1,1,0,1,0.485,0.475383,0.5548427005703065,0.1600052227826227,7.001245622069476,5172,6269
683,2012-11-13,4,1,11,0,2,1,2,0.343333,0.323225,0.5085732891636916,0.29419531516025194,5.793013608384144,3767,4094
684,2012-11-14,4,1,11,0,3,1,1,0.289167,0.281563,0.4395978997124992,0.18200900795565472,5.924255797414532,5122,5495
685,2012-11-15,4,1,11,0,4,1,2,0.321667,0.324492,0.48268352352809746,0.14235596628840713,5.771441123130016,5125,5445
686,2012-11-16,4,1,11,0,5,1,1,0.345,0.347204,0.42172093004417355,0.15787943366181248,6.184148890937483,5214,5698
687,2012-11-17,4,1,11,0,6,0,1,0.325,0.326383,0.43529377684509163,0.16528475108449442,7.1808311990445555,4316,5629
688,2012-11-18,4,1,11,0,0,0,1,0.3425,0.337746,0.5264530765505135,0.20507081888673287,6.827629234502852,3747,4669
689,2012-11-19,4,1,11,0,1,1,2,0.380833,0.375621,0.48448144308755864,0.2111252196205533,6.1092475827643655,5050,5499
690,2012-11-20,4,1,11,0,2,1,2,0.374167,0.380667,0.521765563804325,0.07948101149022876,6.282266746896006,5100,5634
691,2012-11-21,4,1,11,0,3,1,1,0.353333,0.364892,0.4785606631787152,0.0982567435094626,6.423246963533519,4531,5146
692,2012-11-22,4,1,11,1,4,0,1,0.34,0.350371,0.4576887362676828,0.05152052856790851,6.862757913051401,1470,2425
693,2012-11-23,4,1,11,0,5,1,1,0.368333,0.378779,0.450279123897957,0.13803959041299244,7.38025578842646,2307,3910
694,2012-11-24,4,1,11,0,6,0,1,0.278333,0.248742,0.33974046157969245,0.3198135334408816,6.278521424165844,1745,2277
695,2012-11-25,4,1,11,0,0,0,1,0.245833,0.257583,0.3841277437052514,0.14019663049328351,5.736572297479192,2115,2424
696,2012-11-26,4,1,11,0,1,1,1,0.313333,0.339004,0.42880200538371294,0.04559458755839199,5.823045895483019,4750,5087
697,2012-11-27,4,1,11,0,2,1,2,0.291667,0.281558,0.5803518729817477,0.21314331521579563,4.820281565605037,3836,3959
698,2012-11-28,4,1,11,0,3,1,1,0.296667,0.289762,0.40962311825682807,0.19129864191987903,5.293304824724492,5062,5260
699,2012-11-29,4,1,11,0,4,1,1,0.28087,0.298422,0.44189475035711867,0.10932245679368617,5.497168225293202,5080,5323
700,2012-11-30,4,1,11,0,5,1,1,0.298333,0.323867,0.5005225286988432,0.05682522500537984,5.8944028342648505,5306,5668
701,2012-12-01,4,1,12,0,6,0,2,0.298333,0.316904,0.5914837112852731,0.057989812576663,6.858565034791365,4240,5191
702,2012-12-02,4,1,12,0,0,0,2,0.3475,0.359208,0.6006661449504069,0.1172308832482947,6.794586580876499,3757,4649
703,2012-12-03,4,1,12,0,1,1,1,0.4525,0.455796,0.5695661187885906,0.07947713238136349,6.320768294250582,5679,6234
704,2012-12-04,4,1,12,0,2,1,1,0.475833,0.469054,0.5502866926469042,0.16052659611903144,6.313548046277095,6055,6606
705,2012-12-05,4,1,12,0,3,1,1,0.438333,0.428012,0.3954147722546629,0.280673318416222,5.805134968916488,5398,5729
706,2012-12-06,4,1,12,0,4,1,1,0.255833,0.258204,0.41128149342960424,0.16105876397477403,5.831882477283517,5035,5375
707,2012-12-07,4,1,12,0,5,1,2,0.320833,0.321958,0.5676786243053782,0.12274846525905336,5.857933154483459,4659,5008
708,2012-12-08,4,1,12,0,6,0,2,0.381667,0.389508,0.6477574782611351,0.09656303102201827,7.050989447068045,4429,5582
709,2012-12-09,4,1,12,0,0,0,2,0.384167,0.390146,0.6447008822618674,0.14667278997129943,6.091309882077698,2787,3228
710,2012-12-10,4,1,12,0,1,1,2,0.435833,0.435575,0.6549259677397475,0.1742120971638185,5.799092654460526,4841,5170
711,2012-12-11,4,1,12,0,2,1,2,0.353333,0.338363,0.4679183315229596,0.2593111469052731,5.645446897643238,5219,5501
712,2012-12-12,4,1,12,0,3,1,2,0.2975,0.297338,0.43069936260195857,0.1509487018199113,5.739792912179234,5009,5319
713,2012-12-13,4,1,12,0,4,1,1,0.295833,0.294188,0.3959755577460253,0.16052659611903144,6.054439346269371,5107,5532
714,2012-12-14,4,1,12,0,5,1,1,0.281667,0.294192,0.4964733204327692,0.12330465232378267,6.063785208687608,5182,5611
715,2012-12-15,4,1,12,0,6,0,1,0.324167,0.338383,0.5010279832550589,0.10106630873480299,6.643789733147672,4280,5047
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.6090859929335102,0.09598449785534212,6.289715570908998,3248,3786
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.6455748495306114,0.0937255613229999,5.3612921657094255,4373,4585
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.5105755925107813,0.20000101673194248,6.073044534100405,5124,5557
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.48576439824622014,0.16897623614581803,5.811140992976701,4934,5267
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.5115755425066291,0.12439490675966292,5.752572638825633,3814,4128
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.44254699714543566,0.31800490313759655,5.402677381872279,3402,3623
722,2012-12-22,1,1,12,0,6,0,1,0.265833,0.236113,0.36551079260113173,0.3417056611912243,5.327876168789581,1544,1749
723,2012-12-23,1,1,12,0,0,0,1,0.245833,0.259471,0.4156906486124346,0.12494223620296512,6.013715156042802,1379,1787
724,2012-12-24,1,1,12,0,1,1,2,0.231304,0.2589,0.5829438462515549,0.07439330287161212,5.1647859739235145,746,920
725,2012-12-25,1,1,12,1,2,0,2,0.291304,0.294465,0.5508823335305524,0.15591426665056035,6.089044875446846,573,1013
726,2012-12-26,1,1,12,0,3,1,3,0.243333,0.220333,0.6006661449504069,0.27501164047558874,2.302585092994046,432,441
727,2012-12-27,1,1,12,0,4,1,2,0.254167,0.226642,0.5025416058419986,0.3002031061162261,5.5134287461649825,1867,2114
728,2012-12-28,1,1,12,0,5,1,2,0.253333,0.255046,0.4637340162321401,0.14450805305690434,6.4692503167957724,2451,3095
729,2012-12-29,1,1,12,0,6,0,2,0.253333,0.2424,0.5612812574137241,0.11723444076127294,5.075173815233827,1182,1341
730,2012-12-30,1,1,12,0,0,0,1,0.255833,0.2317,0.3942915827909128,0.30066295505543983,5.8998973535824915,1432,1796
731,2012-12-31,1,1,12,0,1,1,2,0.215833,0.223487,0.4558413154332312,0.14396700175074445,6.0867747269123065,2290,2729
